"id","atlas_id","name","acronym","red","green","blue","st_order","st_level","ontology_id","hemisphere_id","sibling_order","created_at","updated_at","row_number"
12100,"","mammillary recess of 3V","mmr3V",35,31,32,4,"",11,3,4,"","2013-06-27 21:54:48.63896","7607"
12101,"","subcommissural organ","SCO",135,40,26,8,"",11,3,8,"","2013-06-27 21:54:54.560442","7608"
12102,"","interthalamic adhesion (massa intermedia)","InTh",109,110,112,7,"",11,3,7,"","2013-06-27 21:54:51.703701","7609"
12104,"","subfornical organ","SFO",135,40,26,10,"",11,3,10,"","2013-06-27 21:54:51.754592","7610"
12105,"","lamina terminalis","LaT",109,110,112,8,"",11,3,8,"","2013-06-27 21:54:51.720551","7611"
12106,"","organum vasculosum laminae terminalis","OVLT",135,40,26,9,"",11,3,9,"","2013-06-27 21:54:51.737554","7612"
12107,"","lateral fissure, rostral ramus","las-r",109,110,112,0,"",11,3,0,"","2013-06-27 21:54:49.602159","7613"
12108,"","lateral fissure, middle (ascending) ramus","las-m",109,110,112,1,"",11,3,1,"","2013-06-27 21:54:49.609387","7614"
12109,"","lateral fissure, caudal ramus","las-c",109,110,112,2,"",11,3,2,"","2013-06-27 21:54:49.616567","7615"
12110,"","transverse cerebral  fissure","tranf",109,110,112,17,"",11,3,17,"","2013-06-27 21:54:49.708821","7616"
12111,"","fimbriodentate sulcus","fimd",109,110,112,4,"",11,3,4,"","2013-06-27 21:54:49.751106","7617"
12112,"","cerebral gyri and lobules","CeG",223,206,206,1,"",11,3,1,"","2013-06-27 21:54:50.023119","7618"
12113,"","frontal lobe","FroL",242,229,187,0,"",11,3,0,"","2013-06-27 21:54:50.030238","7619"
12114,"","precentral gyrus","PrCG",237,207,55,0,"",11,3,0,"","2013-06-27 21:54:50.03747","7620"
12115,"","superior frontal gyrus","SFG",212,178,53,1,"",11,3,1,"","2013-06-27 21:54:50.044495","7621"
12116,"","middle frontal gyrus","MFG",212,178,53,2,"",11,3,2,"","2013-06-27 21:54:50.06181","7622"
12117,"","inferior frontal gyrus","IFG",194,163,53,3,"",11,3,3,"","2013-06-27 21:54:50.069104","7623"
12118,"","inferior frontal gyrus, triangular part","IFGtr",194,163,53,0,"",11,3,0,"","2013-06-27 21:54:50.075892","7624"
12119,"","inferior frontal gyrus, opercular part","IFGop",194,163,53,1,"",11,3,1,"","2013-06-27 21:54:50.082808","7625"
12120,"","inferior frontal gyrus, orbital part","IFGor",171,145,88,2,"",11,3,2,"","2013-06-27 21:54:50.089801","7626"
12121,"","gyrus rectus (straight gyrus)","ReG",184,162,109,4,"",11,3,4,"","2013-06-27 21:54:50.096695","7627"
12122,"","medial orbital gyrus","MOrG",202,183,129,5,"",11,3,5,"","2013-06-27 21:54:50.103581","7628"
12123,"","anterior intermediate orbital gyrus","AOrG",202,183,129,6,"",11,3,6,"","2013-06-27 21:54:50.110585","7629"
12124,"","posterior intermediate orbital gyrus","POrG",202,183,129,7,"",11,3,7,"","2013-06-27 21:54:50.117353","7630"
12125,"","lateral orbital gyrus","LOrG",171,145,88,8,"",11,3,8,"","2013-06-27 21:54:50.124096","7631"
12126,"","paracentral lobule, rostral part","PCLr",237,207,55,9,"",11,3,9,"","2013-06-27 21:54:50.130894","7632"
12127,"","frontal operculum","FrO",194,163,53,11,"",11,3,11,"","2013-06-27 21:54:50.144592","7633"
12128,"","orbital operculum","OrO",171,145,88,12,"",11,3,12,"","2013-06-27 21:54:50.151371","7634"
12129,"","superior rostral gyrus","SRoG",184,162,109,0,"",11,3,0,"","2013-06-27 21:54:50.959193","7635"
12130,"","inferior rostral gyrus","IRoG",184,162,109,1,"",11,3,1,"","2013-06-27 21:54:50.966752","7636"
12131,"","parietal lobe","ParL",240,218,190,1,"",11,3,1,"","2013-06-27 21:54:50.996496","7637"
12132,"","postcentral gyrus","PoCG",236,129,59,0,"",11,3,0,"","2013-06-27 21:54:51.003901","7638"
12133,"","supraparietal lobule","SPL",228,156,51,1,"",11,3,1,"","2013-06-27 21:54:51.011891","7639"
12134,"","inferior parietal lobule","IPL",211,142,50,2,"",11,3,2,"","2013-06-27 21:54:51.019393","7640"
12135,"","supramarginal gyrus","SMG",211,142,50,0,"",11,3,0,"","2013-06-27 21:54:51.026801","7641"
12136,"","angular gyrus","AnG",211,142,50,1,"",11,3,1,"","2013-06-27 21:54:51.034303","7642"
12137,"","precuneus","PrCun",228,156,51,3,"",11,3,3,"","2013-06-27 21:54:51.041708","7643"
12138,"","paracentral lobule, caudal part","PCLc",228,156,51,4,"",11,3,4,"","2013-06-27 21:54:51.049043","7644"
12139,"","temporal lobe","TemL",235,191,208,2,"",11,3,2,"","2013-06-27 21:54:51.063739","7645"
12140,"","superior temporal gyrus","STG",214,112,160,0,"",11,3,0,"","2013-06-27 21:54:51.071028","7646"
12141,"","middle temporal gyrus","MTG",213,92,146,1,"",11,3,1,"","2013-06-27 21:54:51.078402","7647"
12142,"","inferior temporal gyrus","ITG",213,92,146,2,"",11,3,2,"","2013-06-27 21:54:51.085724","7648"
12143,"","occipitotemporal (fusiform) gyrus, temporal part","FuGt",213,92,146,3,"",11,3,3,"","2013-06-27 21:54:51.093","7649"
12144,"","transverse temporal gyrus (Heschl's gyrus)","TTG",214,112,160,4,"",11,3,4,"","2013-06-27 21:54:51.107595","7650"
12145,"","planum temporale","PLT",214,112,160,5,"",11,3,5,"","2013-06-27 21:54:51.129142","7651"
12146,"","temporal pole","TP",200,83,139,6,"",11,3,6,"","2013-06-27 21:54:51.136312","7652"
12147,"","planum polare","PLP",214,112,160,7,"",11,3,7,"","2013-06-27 21:54:51.15101","7653"
12148,"","occipital lobe","OccL",231,172,161,3,"",11,3,3,"","2013-06-27 21:54:51.158122","7654"
12149,"","occipital pole","OP",193,51,49,0,"",11,3,0,"","2013-06-27 21:54:51.16531","7655"
12150,"","cuneus","Cun",193,51,49,3,"",11,3,3,"","2013-06-27 21:54:51.186582","7656"
12151,"","lingual gyrus","LiG",193,51,49,4,"",11,3,4,"","2013-06-27 21:54:51.193683","7657"
12152,"","occipitotemporal (fusiform) gyrus, occipital part","FuGo",209,77,70,5,"",11,3,5,"","2013-06-27 21:54:51.200759","7658"
12153,"","inferior occipital gyrus","IOG",209,77,70,6,"",11,3,6,"","2013-06-27 21:54:51.208092","7659"
12154,"","superior occipital gyrus","SOG",209,77,70,7,"",11,3,7,"","2013-06-27 21:54:51.215186","7660"
12155,"","limbic lobe","LimL",209,206,226,5,"",11,3,5,"","2013-06-27 21:54:51.247265","7661"
12156,"","cingulate gyrus","CgG",239,185,190,0,"",11,3,0,"","2013-06-27 21:54:51.25835","7662"
12157,"","cingulate gyrus, rostral (anterior) part","CgGr",226,104,128,0,"",11,3,0,"","2013-06-27 21:54:51.272735","7663"
12158,"","cingulate gyrus, caudal (posterior) part","CgGc",223,79,114,1,"",11,3,1,"","2013-06-27 21:54:51.279837","7664"
12159,"","cingulo-parahippocampal isthmus","IsCPH",196,173,154,1,"",11,3,1,"","2013-06-27 21:54:51.294643","7665"
12160,"","subcallosal gyrus (parolfactory gyrus)","SCG",226,104,128,2,"",11,3,2,"","2013-06-27 21:54:51.301697","7666"
12161,"","paraterminal gyrus","PTG",226,104,128,3,"",11,3,3,"","2013-06-27 21:54:51.308803","7667"
12162,"","parahippocampal gyrus","PHG",210,191,178,4,"",11,3,4,"","2013-06-27 21:54:51.315776","7668"
12163,"","anterior parahippocampal gyrus","APH",210,191,178,0,"",11,3,0,"","2013-06-27 21:54:51.32276","7669"
12164,"","posterior parahippocampal gyrus","PPH",193,81,132,1,"",11,3,1,"","2013-06-27 21:54:51.329747","7670"
12165,"","uncus of parahippocampal gyrus","UN",210,191,178,2,"",11,3,2,"","2013-06-27 21:54:51.336769","7671"
12166,"","ambiens gyrus","AG",210,191,178,0,"",11,3,0,"","2013-06-27 21:54:51.3437","7672"
12167,"","band of Giacomini","BG",138,122,177,1,"",11,3,1,"","2013-06-27 21:54:51.350697","7673"
12168,"","intralimbic gyrus","ILG",170,157,198,2,"",11,3,2,"","2013-06-27 21:54:51.357616","7674"
12169,"","semilunar gyrus","SLG",170,157,198,3,"",11,3,3,"","2013-06-27 21:54:51.364549","7675"
12170,"","hippocampal gyrus (formation)","HiF",170,157,198,5,"",11,3,5,"","2013-06-27 21:54:51.37146","7676"
12171,"","head of hippocampus","HiH",170,157,198,0,"",11,3,0,"","2013-06-27 21:54:51.378416","7677"
12172,"","digitations of hippocampus","HiD",170,157,198,0,"",11,3,0,"","2013-06-27 21:54:51.385309","7678"
12173,"","body of hippocampus","HiB",170,157,198,1,"",11,3,1,"","2013-06-27 21:54:51.392212","7679"
12174,"","tail of hippocampus","HiT",170,157,198,2,"",11,3,2,"","2013-06-27 21:54:51.39912","7680"
12175,"","fasciolar gyrus","FaG",153,136,187,0,"",11,3,0,"","2013-06-27 21:54:51.405978","7681"
12176,"","insular lobe","InL",229,171,154,4,"",11,3,4,"","2013-06-27 21:54:51.222346","7682"
12177,"","long insular gyri","LIG",196,85,57,0,"",11,3,0,"","2013-06-27 21:54:51.229445","7683"
12178,"","short insular gyri","SIG",209,97,70,1,"",11,3,1,"","2013-06-27 21:54:51.236583","7684"
12179,"","limen insula","LI",208,208,209,5,"",11,3,5,"","2013-06-27 21:54:51.465988","7685"
12180,"","tentorial notch","TN",109,110,112,9,"",11,3,9,"","2013-06-27 21:54:51.533891","7686"
12181,"","pretectal region","PTR",160,199,213,0,"",11,3,0,"","2013-06-27 21:54:51.841136","7687"
12182,"","pretectal nuclear complex","PTN",142,189,205,0,"",11,3,0,"","2013-06-27 21:54:51.849242","7688"
12183,"","dorsal (posterior/sublentiform) pretectal nucleus","DPT",108,169,191,0,"",11,3,0,"","2013-06-27 21:54:51.856526","7689"
12184,"","medial pretectal nucleus","MPT",126,179,201,1,"",11,3,1,"","2013-06-27 21:54:51.863434","7690"
12185,"","nucleus of the optic tract  (lentiform nucleus)","NOP",108,169,191,2,"",11,3,2,"","2013-06-27 21:54:51.870634","7691"
12186,"","olivary pretectal nucleus","OPT",86,161,187,3,"",11,3,3,"","2013-06-27 21:54:51.877832","7692"
12187,"","anterior (ventral /principal) pretectal nucleus","APT",108,169,191,4,"",11,3,4,"","2013-06-27 21:54:51.885112","7693"
12188,"","anterior pretectal nucleus, compact division","APTc",86,161,187,0,"",11,3,0,"","2013-06-27 21:54:52.7509","7694"
12189,"","anterior pretectal nucleus, reticular division","APTr",108,169,191,1,"",11,3,1,"","2013-06-27 21:54:52.760161","7695"
12190,"","accessory nuclei of optic tract","AOP",126,179,201,1,"",11,3,1,"","2013-06-27 21:54:52.768166","7696"
12191,"","accessory nuclei of optic tract, dorsal nucleus","AOPd",108,169,191,0,"",11,3,0,"","2013-06-27 21:54:52.775866","7697"
12192,"","accessory nuclei of optic tract, lateral nucleus","AOPl",108,169,191,1,"",11,3,1,"","2013-06-27 21:54:52.783426","7698"
12193,"","accessory nuclei of optic tract, medial nucleus","AOPm",108,169,191,2,"",11,3,2,"","2013-06-27 21:54:52.791084","7699"
12194,"","interstitial nucleus of posterior commissure","INPC",86,161,187,3,"",11,3,3,"","2013-06-27 21:54:54.524123","7700"
12195,"","midbrain tegmentum","MTg",82,152,174,1,"",11,3,1,"","2013-06-27 21:54:52.798639","7701"
12196,"","efferent nuclei of the cranial nerves in the midbrain","MEN",126,179,201,0,"",11,3,0,"","2013-06-27 21:54:52.806027","7702"
12197,"","Edinger-Westphal nucleus (accessory oculomotor nucleus)","EW",86,161,187,0,"",11,3,0,"","2013-06-27 21:54:52.813538","7703"
12198,"","oculomotor nucleus","3N",71,133,153,1,"",11,3,1,"","2013-06-27 21:54:52.820933","7704"
12199,"","anterior median oculomotor nucleus","3AM",71,133,153,0,"",11,3,0,"","2013-06-27 21:54:52.828371","7705"
12200,"","caudal central oculomotor nucleus","3CC",71,133,153,1,"",11,3,1,"","2013-06-27 21:54:52.835834","7706"
12201,"","central oculomotor nucleus","3C",71,133,153,2,"",11,3,2,"","2013-06-27 21:54:52.843144","7707"
12202,"","dorsal oculomotor nucleus","3D",71,133,153,3,"",11,3,3,"","2013-06-27 21:54:52.851352","7708"
12203,"","interoculomotor nucleus","I3",71,133,153,3,"",11,3,3,"","2013-06-27 21:54:53.380524","7709"
12204,"","medial oculomotor nucleus","3M",71,133,153,4,"",11,3,4,"","2013-06-27 21:54:52.859166","7710"
12205,"","ventral oculomotor nucleus","3Vn",71,133,153,5,"",11,3,5,"","2013-06-27 21:54:52.867241","7711"
12206,"","trochlear nucleus","4N",71,133,153,2,"",11,3,2,"","2013-06-27 21:54:52.875604","7712"
12207,"","afferent nuclei of the cranial nerves in midbrain","MAN",86,161,187,1,"",11,3,1,"","2013-06-27 21:54:52.891487","7713"
12208,"","mesencephalic trigeminal nucleus","Me5",77,141,163,0,"",11,3,0,"","2013-06-27 21:54:52.898831","7714"
12209,"","periaqueductal gray substance","PAG",142,189,205,2,"",11,3,2,"","2013-06-27 21:54:52.906049","7715"
12210,"","periaqueductal gray substance, dorsolateral portion","PAGD",126,179,201,0,"",11,3,0,"","2013-06-27 21:54:52.913325","7716"
12211,"","periaqueductal gray substance,dorsomedial division","PAGdm",86,161,187,0,"",11,3,0,"","2013-06-27 21:54:52.920863","7717"
12212,"","periaqueductal gray substance, dorsolateral division","PAGdl",86,161,187,1,"",11,3,1,"","2013-06-27 21:54:52.928056","7718"
12213,"","periaqueductal gray substance, lateral division","PAGl",86,161,187,2,"",11,3,2,"","2013-06-27 21:54:52.935265","7719"
12214,"","periaqueductal gray substance, ventrolateral division","PAGvl",86,161,187,3,"",11,3,3,"","2013-06-27 21:54:52.942582","7720"
12215,"","periaqueductal gray substance, pleioglial division","PAGpl",86,161,187,4,"",11,3,4,"","2013-06-27 21:54:52.949835","7721"
12216,"","periaqueductal gray substance, ventral portion","PAGV",108,169,191,1,"",11,3,1,"","2013-06-27 21:54:52.957002","7722"
12217,"","cap of dorsal raphe nucleus","DRc",82,152,174,0,"",11,3,0,"","2013-06-27 21:54:52.964186","7723"
12218,"","nucleus of Darkschewitsch","Dk",82,152,174,1,"",11,3,1,"","2013-06-27 21:54:52.971302","7724"
12219,"","parvicellular oculomotor nucleus","PC3",82,152,174,2,"",11,3,2,"","2013-06-27 21:54:52.978418","7725"
12220,"","supraoculomotor cap","Su3C",82,152,174,3,"",11,3,3,"","2013-06-27 21:54:52.98561","7726"
12221,"","supraoculomotor nucleus","Su3",82,152,174,4,"",11,3,4,"","2013-06-27 21:54:52.992721","7727"
12222,"","midbrain raphe nuclei","MRa",126,179,201,3,"",11,3,3,"","2013-06-27 21:54:52.999822","7728"
12223,"","dorsal raphe nucleus","DR",108,169,191,0,"",11,3,0,"","2013-06-27 21:54:53.006886","7729"
12224,"","dorsal raphe nucleus, caudal part","DRC",82,152,174,0,"",11,3,0,"","2013-06-27 21:54:53.013936","7730"
12225,"","dorsal raphe nucleus, dorsal part","DRD",82,152,174,1,"",11,3,1,"","2013-06-27 21:54:53.020989","7731"
12226,"","dorsal raphe nucleus, interfascicular part","DRI",82,152,174,2,"",11,3,2,"","2013-06-27 21:54:53.028077","7732"
12227,"","dorsal raphe nucleus, lateral part","DRL",82,152,174,3,"",11,3,3,"","2013-06-27 21:54:53.035479","7733"
12228,"","dorsal raphe nucleus, ventral part","DRV",82,152,174,4,"",11,3,4,"","2013-06-27 21:54:53.0426","7734"
12229,"","dorsal raphe nucleus, ventrolateral part","DRVL",82,152,174,5,"",11,3,5,"","2013-06-27 21:54:53.049671","7735"
12230,"","linear nucleus of the midbrain","Lin",86,161,187,1,"",11,3,1,"","2013-06-27 21:54:53.056683","7736"
12231,"","caudal linear nucleus of the raphe","CLiZ",82,152,174,0,"",11,3,0,"","2013-06-27 21:54:53.063686","7737"
12232,"","caudal linear nucleus of the raphe, azygos part","CLinAz",82,152,174,0,"",11,3,0,"","2013-06-27 21:54:53.070665","7738"
12233,"","caudal linear nucleus of the raphe, zygos part","CLinZ",82,152,174,1,"",11,3,1,"","2013-06-27 21:54:53.077685","7739"
12234,"","rostral linear nucleus of the raphe","RLin",82,152,174,1,"",11,3,1,"","2013-06-27 21:54:53.084697","7740"
12235,"","median raphe nucleus","MnR",86,161,187,2,"",11,3,2,"","2013-06-27 21:54:53.091675","7741"
12236,"","paramedian raphe nucleus","PMnR",86,161,187,3,"",11,3,3,"","2013-06-27 21:54:53.098699","7742"
12237,"","posterodorsal raphe nucleus","PDR",86,161,187,4,"",11,3,4,"","2013-06-27 21:54:53.105692","7743"
12238,"","rhabdoid nucleus","Rbd",86,161,187,5,"",11,3,5,"","2013-06-27 21:54:53.112688","7744"
12239,"","midbrain reticular formation","MRF",86,161,187,5,"",11,3,5,"","2013-06-27 21:54:53.126507","7745"
12240,"","cuneiform nucleus","CnF",86,161,187,0,"",11,3,0,"","2013-06-27 21:54:53.133496","7746"
12241,"","precuneiform area","PrCnF",86,161,187,1,"",11,3,1,"","2013-06-27 21:54:53.14052","7747"
12242,"","nucleus U","U",86,161,187,2,"",11,3,2,"","2013-06-27 21:54:53.147503","7748"
12243,"","pedunculo(pontine) tegmental  nucleus","PTg",82,152,174,3,"",11,3,3,"","2013-06-27 21:54:53.154404","7749"
12244,"","pedunculo(pontine) tegmental  nucleus, compact part","PTgC",82,152,174,0,"",11,3,0,"","2013-06-27 21:54:53.161283","7750"
12245,"","pedunculo(pontine) tegmental  nucleus, dissipated part","PTgD",82,152,174,1,"",11,3,1,"","2013-06-27 21:54:53.168191","7751"
12246,"","subcuneiform nucleus","SubCn",86,161,187,4,"",11,3,4,"","2013-06-27 21:54:53.17515","7752"
12247,"","red nucleus","RN",108,169,191,6,"",11,3,6,"","2013-06-27 21:54:53.188943","7753"
12248,"","red nucleus, dorsomedial part","RNdm",82,152,174,0,"",11,3,0,"","2013-06-27 21:54:53.195861","7754"
12249,"","red nucleus, magnocellular part","RNmc",77,141,163,1,"",11,3,1,"","2013-06-27 21:54:53.202809","7755"
12250,"","red nucleus, parvicellular part","RNpc",86,161,187,2,"",11,3,2,"","2013-06-27 21:54:53.209687","7756"
12251,"","substantia nigra","SN",108,169,191,7,"",11,3,7,"","2013-06-27 21:54:53.21658","7757"
12252,"","substantia nigra, compact part","SNC",67,128,143,0,"",11,3,0,"","2013-06-27 21:54:53.223427","7758"
12253,"","substantia nigra, compact part, dorsal subdivision","SNCd",67,128,143,0,"",11,3,0,"","2013-06-27 21:54:53.230255","7759"
12254,"","substantia nigra, compact part, medial subdivision","SNCm",67,128,143,1,"",11,3,1,"","2013-06-27 21:54:53.237149","7760"
12255,"","substantia nigra, compact part, ventral subdivision","SNCv",67,128,143,2,"",11,3,2,"","2013-06-27 21:54:53.244053","7761"
12257,"","substantia nigra, lateral part","SNL",71,133,153,1,"",11,3,1,"","2013-06-27 21:54:53.250908","7762"
12259,"","substantia nigra, reticular part","SNR",108,169,191,2,"",11,3,2,"","2013-06-27 21:54:53.257823","7763"
12261,"","ventral tegmental area","VTA",126,179,201,0,"",11,3,0,"","2013-06-27 21:54:53.271447","7764"
12262,"","interfascicular nucleus","IF",86,161,187,1,"",11,3,1,"","2013-06-27 21:54:53.278181","7765"
12263,"","parabrachial pigmented nucleus","PBP",86,161,187,2,"",11,3,2,"","2013-06-27 21:54:53.28487","7766"
12264,"","parainterfascicular nucleus","PIF",86,161,187,3,"",11,3,3,"","2013-06-27 21:54:53.291569","7767"
12265,"","paranigral nucleus","PaN",82,152,174,4,"",11,3,4,"","2013-06-27 21:54:53.298217","7768"
12266,"","ventral tegmental nucleus","VTg",81,125,190,2,"",11,3,2,"","2013-06-27 21:54:57.892517","7769"
12267,"","ventral tegmental nucleus, infrafascicular part","VTgI",78,120,176,1,"",11,3,1,"","2013-06-27 21:54:57.908353","7770"
12268,"","ventral tegmental nucleus, principal part","VTgP",78,120,176,2,"",11,3,2,"","2013-06-27 21:54:57.915419","7771"
12269,"","ventral tegmental nucleus, suprafascicular part","VTgS",78,120,176,3,"",11,3,3,"","2013-06-27 21:54:57.922516","7772"
12270,"","interpeduncular nucleus","IP",142,189,205,9,"",11,3,9,"","2013-06-27 21:54:53.30529","7773"
12271,"","interpeduncular nucleus, apical subnucleus","IPa",108,169,191,0,"",11,3,0,"","2013-06-27 21:54:53.312115","7774"
12272,"","interpeduncular nucleus, caudal subnucleus","IPc",108,169,191,1,"",11,3,1,"","2013-06-27 21:54:53.318875","7775"
12273,"","interpeduncular nucleus, dorsomedial subnucleus","IPdm",108,169,191,2,"",11,3,2,"","2013-06-27 21:54:53.325677","7776"
12274,"","interpeduncular nucleus, intermediate subnucleus","IPi",108,169,191,3,"",11,3,3,"","2013-06-27 21:54:53.33248","7777"
12275,"","interpeduncular nucleus, lateral subnucleus","IPl",108,169,191,4,"",11,3,4,"","2013-06-27 21:54:53.33918","7778"
12276,"","interpeduncular nucleus, rostral subnucleus","IPr",108,169,191,5,"",11,3,5,"","2013-06-27 21:54:53.345991","7779"
12277,"","other nuclei in midbrain tegmentum","XMTg",126,179,201,10,"",11,3,10,"","2013-06-27 21:54:53.352795","7780"
